fips,date,PRECTOT,PS,QV2M,T2M,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,score
1001,2013-07-23,25.69,99.9,18.69,25.0,23.91,23.91,27.98,22.78,5.2,25.0,2.13,2.42,1.61,0.8,4.24,5.04,3.41,1.63,0.0
1001,2013-07-24,11.25,99.69,18.2,25.81,23.43,23.43,30.42,22.0,8.42,25.85,1.58,1.81,1.26,0.55,3.44,4.51,2.35,2.16,
1001,2013-07-25,0.11,99.91,16.2,26.0,21.56,21.56,32.31,20.74,11.58,26.05,1.78,2.57,1.35,1.22,3.88,5.88,2.06,3.82,
1001,2013-07-26,0.0,100.1,14.09,25.61,19.34,19.34,31.34,19.14,12.2,25.07,1.15,1.92,0.18,1.74,2.05,3.93,0.29,3.64,
1001,2013-07-27,1.37,99.9,15.08,24.01,20.41,20.41,27.79,21.46,6.33,23.68,1.26,2.09,0.34,1.75,2.33,3.72,0.41,3.31,
1001,2013-07-28,0.23,99.95,15.85,25.49,21.19,21.19,31.14,20.52,10.62,25.25,1.63,2.52,0.8,1.72,2.94,4.55,1.66,2.89,
1001,2013-07-29,0.01,100.36,15.33,26.08,20.72,20.72,32.93,20.41,12.52,26.12,1.75,1.91,1.46,0.45,3.59,5.36,2.09,3.28,
1001,2013-07-30,2.36,100.48,16.16,27.12,21.5,21.5,34.4,19.45,14.95,27.2,1.25,1.66,0.29,1.37,2.78,5.03,0.39,4.65,0.0
1001,2013-07-31,26.79,100.18,18.5,26.72,23.77,23.77,31.66,22.81,8.85,26.68,1.58,2.12,1.09,1.04,3.37,4.65,2.46,2.19,
1001,2013-08-01,1.88,99.93,17.24,26.38,22.58,22.58,32.6,21.54,11.06,26.46,1.73,2.37,1.24,1.13,3.73,4.78,1.83,2.95,
1001,2013-08-02,0.0,100.05,15.14,27.1,20.47,20.47,33.68,20.15,13.53,26.78,1.05,1.66,0.55,1.11,2.15,4.28,0.8,3.48,
1001,2013-08-03,2.72,100.16,16.94,27.43,22.28,22.28,32.99,21.52,11.47,27.06,1.32,2.05,0.41,1.63,2.42,3.68,0.59,3.09,
1001,2013-08-04,2.13,100.16,17.8,26.95,23.15,23.15,32.8,22.72,10.08,26.98,1.94,2.92,1.25,1.66,4.18,5.34,1.84,3.5,
1001,2013-08-05,0.08,100.1,16.19,26.92,21.57,21.57,32.26,20.77,11.5,26.67,1.2,1.88,0.39,1.49,2.28,4.23,0.58,3.65,
1001,2013-08-06,10.23,99.95,18.11,27.45,23.36,23.36,33.12,22.69,10.43,27.34,1.03,1.5,0.64,0.86,2.15,4.0,0.99,3.01,0.0
1001,2013-08-07,7.2,99.96,18.43,27.72,23.66,23.66,33.33,23.03,10.3,27.77,1.08,1.71,0.28,1.43,2.24,4.76,0.18,4.58,
1001,2013-08-08,5.03,100.02,19.09,26.93,24.29,24.29,31.1,23.89,7.21,26.97,1.55,2.13,1.26,0.87,3.37,5.61,1.81,3.8,
1001,2013-08-09,3.89,100.16,18.62,27.17,23.89,23.89,32.58,23.16,9.42,27.23,1.52,1.87,1.11,0.77,3.26,4.52,2.33,2.19,
1001,2013-08-10,2.22,100.35,17.67,28.14,22.99,22.99,34.16,23.28,10.88,28.16,1.08,1.51,0.17,1.34,2.38,4.51,0.51,3.99,
1001,2013-08-11,4.89,100.43,17.72,27.4,23.11,23.11,33.04,22.72,10.31,27.48,1.38,1.63,1.06,0.57,2.95,4.49,2.11,2.38,
1001,2013-08-12,5.22,100.3,17.77,27.1,23.14,23.14,32.64,22.59,10.05,27.15,1.61,2.15,1.12,1.03,3.42,4.99,1.84,3.15,
1001,2013-08-13,15.18,99.95,18.77,26.63,23.99,23.98,31.61,23.13,8.48,26.72,1.74,2.38,1.15,1.23,3.58,4.17,3.17,0.99,0.0
1001,2013-08-14,20.11,99.85,16.9,23.86,22.23,22.23,26.75,20.69,6.07,23.87,2.09,3.55,1.21,2.34,4.16,5.62,2.5,3.12,
1001,2013-08-15,2.52,99.95,15.3,24.04,20.62,20.62,30.65,19.17,11.48,24.2,1.67,2.44,1.08,1.36,3.12,4.6,1.51,3.09,
1001,2013-08-16,0.12,100.09,14.04,23.14,19.28,19.28,29.34,18.5,10.84,23.37,1.5,2.02,0.98,1.04,2.87,4.65,1.3,3.34,
1001,2013-08-17,2.45,100.24,14.28,21.08,19.59,19.59,23.26,18.91,4.35,21.17,1.76,2.38,0.92,1.45,3.21,3.66,2.03,1.64,
1001,2013-08-18,14.7,100.35,16.52,22.75,21.93,21.93,25.43,20.01,5.42,22.77,1.91,2.4,1.28,1.12,3.94,5.28,2.84,2.44,
1001,2013-08-19,3.29,100.23,17.18,25.16,22.58,22.57,29.5,21.48,8.02,25.21,1.63,2.06,1.2,0.85,3.53,4.85,2.44,2.41,
1001,2013-08-20,1.34,100.32,17.47,25.35,22.87,22.87,29.62,21.84,7.79,25.38,1.54,2.08,0.99,1.09,3.24,4.41,2.3,2.11,0.0
1001,2013-08-21,1.28,100.49,17.42,25.23,22.85,22.85,29.12,21.93,7.19,25.24,1.34,1.74,1.09,0.65,3.06,5.06,1.78,3.28,
1001,2013-08-22,0.86,100.37,17.08,25.39,22.51,22.51,30.03,21.82,8.2,25.4,1.28,1.72,0.92,0.8,2.7,3.63,1.28,2.35,
1001,2013-08-23,1.1,100.16,16.44,26.92,21.81,21.8,32.12,21.58,10.53,26.47,0.9,1.18,0.28,0.91,1.57,3.42,0.43,2.99,
1001,2013-08-24,5.44,100.4,17.3,26.6,22.71,22.71,31.7,22.32,9.38,26.4,1.45,2.22,0.42,1.79,2.84,5.17,0.63,4.54,
1001,2013-08-25,0.05,100.82,15.3,24.9,20.8,20.8,30.72,20.69,10.03,24.95,2.47,3.42,1.66,1.76,4.87,5.72,4.16,1.56,
1001,2013-08-26,0.0,100.77,12.38,23.09,17.4,17.4,29.04,17.21,11.83,22.61,1.85,2.71,1.23,1.48,3.41,4.69,2.31,2.37,
1001,2013-08-27,0.0,100.4,12.26,24.17,17.11,17.11,30.42,17.73,12.69,22.93,0.93,1.68,0.19,1.48,1.47,2.76,0.28,2.48,0.0
1001,2013-08-28,0.0,100.21,14.08,24.52,19.31,19.31,31.36,17.81,13.55,24.39,1.56,1.98,1.14,0.84,3.15,4.88,1.65,3.23,
1001,2013-08-29,0.0,100.12,15.83,25.89,21.17,21.17,32.73,19.44,13.3,25.88,1.72,2.03,1.06,0.97,3.69,5.05,1.52,3.53,
1001,2013-08-30,1.6,99.92,17.52,27.37,22.81,22.81,33.95,21.57,12.38,27.34,1.42,1.7,0.93,0.77,2.91,5.14,1.28,3.87,
1001,2013-08-31,7.85,99.78,17.99,27.88,23.22,23.22,33.89,23.03,10.87,27.66,0.84,1.44,0.03,1.41,1.75,3.89,0.28,3.61,
1001,2013-09-01,3.39,99.74,17.39,27.47,22.69,22.69,33.3,21.92,11.38,27.26,1.26,1.73,0.31,1.43,2.62,4.95,0.41,4.54,
1001,2013-09-02,3.13,99.79,17.58,26.7,22.87,22.87,32.1,22.22,9.89,26.49,1.54,2.45,0.55,1.9,3.07,4.87,0.85,4.02,
1001,2013-09-03,4.6,99.83,17.6,26.94,22.89,22.89,32.93,22.46,10.46,26.95,1.3,1.58,0.95,0.62,2.93,3.99,1.72,2.27,0.0
1001,2013-09-04,0.94,100.18,15.14,25.59,20.49,20.49,31.79,19.93,11.86,25.47,1.38,1.72,0.88,0.84,2.81,4.43,1.26,3.17,
1001,2013-09-05,0.02,100.37,13.9,24.65,19.16,19.16,31.64,18.49,13.15,24.59,1.59,1.91,0.75,1.16,3.22,4.61,0.93,3.68,
1001,2013-09-06,0.0,100.31,15.3,25.43,20.67,20.67,31.86,19.52,12.35,25.19,1.2,1.68,0.58,1.09,2.47,4.57,0.98,3.58,
1001,2013-09-07,0.0,100.2,15.0,26.83,20.35,20.35,33.03,20.96,12.06,26.22,1.32,1.91,0.79,1.12,2.46,4.42,1.35,3.07,
1001,2013-09-08,0.0,100.02,14.41,27.14,19.67,19.67,33.67,19.96,13.71,26.15,1.03,1.51,0.66,0.85,1.63,2.97,1.02,1.94,
1001,2013-09-09,0.63,100.21,15.55,26.87,20.91,20.91,33.47,20.44,13.03,26.72,1.18,1.71,0.32,1.39,2.35,4.7,0.53,4.17,
1001,2013-09-10,0.01,100.51,16.17,26.22,21.64,21.64,32.28,21.78,10.5,26.38,1.84,2.41,1.38,1.02,4.07,5.55,2.79,2.76,0.0
1001,2013-09-11,0.0,100.5,14.72,26.11,20.1,20.1,32.72,20.81,11.92,26.01,1.8,2.26,1.41,0.86,3.66,4.75,2.89,1.86,
1001,2013-09-12,0.02,100.11,13.76,26.39,18.93,18.93,33.66,20.19,13.47,26.01,0.93,1.6,0.03,1.57,1.62,3.41,0.09,3.32,
1001,2013-09-13,1.33,99.71,13.86,24.31,18.98,18.98,31.37,18.2,13.17,24.47,1.98,2.6,1.22,1.38,4.07,5.98,1.88,4.1,
1001,2013-09-14,0.0,99.98,9.5,20.4,13.17,13.18,27.81,13.96,13.85,20.38,1.83,2.63,1.21,1.42,3.29,5.05,1.65,3.4,
1001,2013-09-15,0.0,100.29,12.58,23.4,17.44,17.44,31.8,14.53,17.27,23.42,1.45,2.15,0.66,1.49,3.1,5.06,0.98,4.08,
1001,2013-09-16,0.0,100.35,14.62,24.83,19.93,19.93,31.53,18.87,12.66,24.6,1.78,2.2,1.16,1.04,3.37,5.31,1.56,3.74,
1001,2013-09-17,0.03,100.36,13.24,24.64,18.29,18.29,33.07,16.81,16.25,24.92,2.07,3.34,1.46,1.88,4.23,6.44,1.92,4.52,0.0
1001,2013-09-18,0.01,100.44,13.59,24.15,18.82,18.82,30.44,19.28,11.16,24.4,2.36,3.27,1.79,1.48,4.56,5.95,3.02,2.93,
1001,2013-09-19,0.0,100.36,12.4,23.97,17.34,17.34,31.23,17.94,13.29,24.14,1.84,2.6,1.33,1.27,3.88,5.72,2.03,3.69,
1001,2013-09-20,0.46,99.97,13.99,25.03,19.12,19.13,32.68,17.87,14.81,25.35,1.8,2.43,1.38,1.05,3.91,5.7,1.87,3.83,
1001,2013-09-21,16.98,99.37,16.58,22.91,21.68,21.68,25.31,17.08,8.22,22.88,2.34,3.54,0.5,3.05,4.42,6.21,0.97,5.24,
1001,2013-09-22,0.0,99.5,9.96,19.84,13.83,13.83,27.57,13.74,13.82,20.14,2.09,2.98,1.35,1.63,4.12,6.26,1.9,4.36,
1001,2013-09-23,0.04,99.74,12.63,21.61,17.46,17.46,27.97,15.4,12.56,21.83,2.52,3.42,1.9,1.53,4.59,5.46,3.3,2.16,
1001,2013-09-24,9.97,99.65,15.9,23.8,21.2,21.2,29.47,19.81,9.66,24.02,2.18,3.23,1.41,1.82,4.09,6.27,2.17,4.1,0.0
1001,2013-09-25,4.99,99.39,15.11,24.0,20.34,20.34,29.61,19.82,9.79,23.83,1.55,2.39,0.8,1.6,3.01,5.03,1.32,3.7,
1001,2013-09-26,0.02,99.8,13.4,22.62,18.5,18.5,29.37,17.4,11.97,22.87,1.55,1.88,1.23,0.65,3.39,5.14,1.7,3.44,
1001,2013-09-27,0.0,100.22,11.03,21.35,15.45,15.45,28.58,16.45,12.13,21.51,1.91,2.58,1.42,1.16,4.2,6.1,2.85,3.24,
1001,2013-09-28,0.0,100.42,10.16,20.07,14.27,14.27,27.8,13.85,13.94,20.23,2.04,3.28,1.48,1.8,4.31,5.85,2.5,3.35,
1001,2013-09-29,0.07,100.24,10.57,20.43,14.83,14.83,27.16,14.3,12.86,20.47,1.18,2.12,0.08,2.04,2.48,4.87,0.12,4.76,
1001,2013-09-30,0.94,100.11,11.59,20.39,16.27,16.27,25.34,16.54,8.81,20.17,1.53,2.22,0.88,1.33,2.94,4.71,1.39,3.32,
1001,2013-10-01,0.53,100.29,12.88,23.01,17.96,17.96,30.2,17.29,12.91,23.08,1.53,2.23,0.61,1.61,3.19,5.15,1.0,4.15,0.0
1001,2013-10-02,0.0,100.36,12.34,22.34,17.26,17.26,27.93,18.28,9.65,22.23,1.55,1.99,1.05,0.94,3.43,4.89,1.84,3.05,
1001,2013-10-03,0.09,100.28,13.08,22.94,18.16,18.16,30.18,16.94,13.24,23.16,1.66,1.98,1.42,0.56,3.8,5.79,2.07,3.73,
1001,2013-10-04,0.0,100.31,13.89,23.62,19.14,19.15,29.64,18.42,11.23,23.66,1.66,2.31,1.17,1.14,3.57,5.12,2.07,3.05,
1001,2013-10-05,0.0,100.19,13.91,24.89,19.14,19.14,32.52,19.57,12.95,25.09,1.89,2.3,1.41,0.89,4.16,6.08,2.12,3.96,
1001,2013-10-06,18.61,99.75,15.21,22.24,20.52,20.52,25.17,19.49,5.68,22.23,2.08,3.01,0.77,2.24,4.15,4.92,1.99,2.92,
1001,2013-10-07,0.83,99.86,8.58,16.77,11.55,11.55,23.33,12.12,11.22,16.94,3.02,3.82,1.97,1.86,5.5,6.37,4.46,1.91,
1001,2013-10-08,0.0,100.09,10.37,18.85,14.18,14.19,26.98,10.33,16.66,19.09,2.0,2.6,1.32,1.27,4.07,5.67,2.26,3.41,0.0
1001,2013-10-09,0.0,100.41,10.91,20.39,15.28,15.28,27.1,15.06,12.04,20.29,1.62,3.05,0.08,2.98,3.08,5.57,0.1,5.47,
1001,2013-10-10,0.0,100.31,11.36,20.96,16.0,16.0,27.35,15.31,12.04,20.18,1.32,2.01,0.63,1.38,2.26,3.15,0.93,2.22,
1001,2013-10-11,0.0,100.17,10.97,21.38,15.43,15.42,27.76,14.44,13.32,20.17,1.37,2.17,0.32,1.86,2.2,3.22,0.52,2.71,
1001,2013-10-12,0.0,100.27,11.12,22.22,15.63,15.63,28.69,15.49,13.2,20.87,1.33,2.37,0.51,1.87,2.12,3.55,0.84,2.71,
1001,2013-10-13,0.0,100.5,11.54,21.56,16.21,16.21,28.65,17.03,11.61,21.59,1.8,2.27,1.28,0.99,3.93,5.72,1.89,3.84,
1001,2013-10-14,0.0,100.46,11.45,21.0,16.14,16.14,28.15,15.57,12.57,21.18,1.8,2.39,1.36,1.03,3.79,5.3,2.47,2.83,
1001,2013-10-15,0.01,100.26,11.27,20.3,15.88,15.88,26.88,15.56,11.32,20.45,1.36,2.46,0.34,2.12,3.0,5.0,0.51,4.5,0.0
1001,2013-10-16,1.51,99.99,12.42,20.98,17.29,17.29,26.49,15.46,11.02,21.08,1.59,2.02,1.01,1.01,3.35,5.08,1.96,3.13,
1001,2013-10-17,10.96,99.84,13.16,19.88,18.19,18.19,23.34,15.27,8.07,19.92,2.1,3.01,1.32,1.69,4.16,5.07,3.13,1.94,
1001,2013-10-18,0.29,100.04,9.13,16.75,12.58,12.58,22.58,12.1,10.48,17.01,1.41,2.04,1.12,0.91,3.02,5.15,1.65,3.5,
1001,2013-10-19,0.66,99.99,9.24,15.69,12.77,12.77,20.71,11.69,9.02,15.75,1.57,2.4,0.79,1.61,3.15,4.6,1.48,3.12,
1001,2013-10-20,0.07,100.19,6.28,13.94,6.96,6.97,21.56,7.75,13.81,13.19,1.48,1.86,0.87,0.99,2.53,4.15,1.09,3.06,
1001,2013-10-21,0.06,100.23,6.43,15.08,7.19,7.2,23.11,7.51,15.6,14.01,1.24,1.96,0.24,1.72,1.96,3.33,0.32,3.01,
1001,2013-10-22,0.07,99.92,8.71,16.4,11.85,11.85,23.28,11.4,11.88,16.35,1.56,2.44,0.56,1.88,3.24,6.1,0.87,5.24,0.0
1001,2013-10-23,0.0,100.18,5.92,12.02,6.03,6.04,18.71,6.46,12.25,12.07,2.7,4.32,1.64,2.69,5.18,6.75,3.92,2.84,
1001,2013-10-24,0.0,100.64,5.92,12.53,6.04,6.05,21.79,4.55,17.24,12.44,1.84,3.02,0.62,2.4,3.6,5.46,0.86,4.61,
1001,2013-10-25,0.0,101.24,3.91,8.31,0.25,0.32,15.28,2.84,12.44,8.47,2.41,3.27,1.82,1.46,4.66,5.15,3.8,1.35,
1001,2013-10-26,0.0,100.9,4.5,9.64,2.06,2.1,18.71,0.86,17.85,9.37,1.32,1.85,0.25,1.6,2.71,5.06,0.32,4.73,
1001,2013-10-27,0.26,100.5,7.15,14.19,8.79,8.79,21.7,6.9,14.8,13.18,1.35,1.91,0.21,1.71,2.26,3.91,0.29,3.62,
1001,2013-10-28,1.08,100.72,9.31,16.24,12.94,12.94,23.28,11.38,11.89,15.9,1.22,1.89,0.44,1.45,2.71,5.03,0.72,4.31,
1001,2013-10-29,0.05,100.87,9.33,18.65,13.03,13.03,26.56,11.95,14.61,18.36,1.46,2.17,0.82,1.35,3.15,6.02,1.46,4.56,0.0
1001,2013-10-30,0.0,100.69,10.02,18.62,14.1,14.1,26.45,13.75,12.69,18.61,1.65,2.21,1.22,0.99,3.83,6.25,1.67,4.58,
1001,2013-10-31,4.7,99.86,12.35,20.35,17.08,17.08,25.82,15.58,10.24,20.38,3.78,5.3,1.91,3.39,7.03,9.0,4.28,4.72,
1001,2013-11-01,6.97,99.49,10.14,18.12,13.65,13.65,23.75,10.44,13.32,18.14,2.36,3.83,1.21,2.63,4.87,7.41,1.75,5.66,
1001,2013-11-02,0.0,100.04,6.4,13.16,7.29,7.3,21.03,7.64,13.39,13.29,2.41,4.13,1.15,2.99,4.95,6.6,1.66,4.95,
1001,2013-11-03,0.0,100.75,5.31,11.07,4.7,4.71,19.2,5.23,13.96,10.99,2.08,2.62,1.4,1.22,4.31,6.22,2.55,3.67,
1001,2013-11-04,0.0,101.05,5.69,12.28,5.61,5.62,20.24,4.86,15.38,12.35,2.5,3.93,1.7,2.23,5.35,6.77,3.68,3.09,
1001,2013-11-05,0.0,101.06,6.03,14.46,6.09,6.1,22.28,8.83,13.45,14.55,2.87,3.72,1.93,1.79,5.76,7.04,4.43,2.61,0.0339
1001,2013-11-06,0.74,100.57,9.87,17.39,13.71,13.71,24.66,12.51,12.16,17.34,2.28,2.82,1.09,1.73,4.48,5.89,2.13,3.76,
1001,2013-11-07,6.42,100.68,6.78,12.7,7.13,7.15,16.89,4.71,12.18,12.75,3.02,4.52,1.32,3.2,5.77,7.1,3.27,3.83,
1001,2013-11-08,0.0,101.01,3.85,8.47,0.13,0.19,17.38,1.87,15.51,8.43,2.32,3.61,1.64,1.96,4.76,5.79,3.18,2.6,
1001,2013-11-09,0.03,100.92,5.03,11.37,3.77,3.79,18.41,5.43,12.97,10.98,1.55,2.25,0.3,1.95,3.17,4.97,0.6,4.36,
1001,2013-11-10,0.02,100.92,6.56,14.42,7.69,7.69,22.12,8.86,13.26,14.38,1.74,2.14,1.27,0.87,3.71,5.78,1.98,3.8,
1001,2013-11-11,0.0,100.79,5.33,14.42,4.65,4.67,23.26,7.21,16.05,13.55,1.56,2.02,0.25,1.77,2.99,5.07,0.3,4.77,
1001,2013-11-12,0.0,101.1,4.02,9.17,-0.07,0.06,16.19,1.15,15.05,8.93,3.83,5.75,1.63,4.11,6.81,9.02,2.58,6.43,0.0339
1001,2013-11-13,0.0,101.74,2.2,3.16,-6.99,-6.72,11.86,-2.74,14.6,3.22,2.56,3.58,1.8,1.78,5.06,6.46,3.51,2.95,
1001,2013-11-14,0.0,101.27,3.33,6.24,-2.17,-2.08,15.85,-3.23,19.08,6.04,1.88,2.39,1.23,1.16,4.06,6.03,1.93,4.1,
1001,2013-11-15,8.03,100.59,7.64,11.31,9.65,9.66,16.01,7.47,8.54,11.26,2.01,2.44,1.26,1.18,4.26,4.89,2.69,2.2,
1001,2013-11-16,0.52,100.38,9.93,15.27,13.76,13.76,21.82,9.6,12.23,15.28,2.38,2.82,1.85,0.97,4.71,5.76,3.53,2.23,
1001,2013-11-17,1.51,99.98,13.07,18.86,17.99,17.99,23.84,14.63,9.21,18.82,2.43,3.07,1.52,1.55,4.96,6.09,3.93,2.16,
1001,2013-11-18,1.15,100.18,8.42,16.86,10.22,10.23,22.94,9.0,13.94,16.8,2.44,3.84,1.78,2.06,5.05,6.47,2.7,3.77,
1001,2013-11-19,0.0,100.48,4.2,9.17,1.24,1.28,15.85,4.65,11.2,9.21,2.21,3.29,1.62,1.67,4.65,5.56,2.9,2.66,0.0339
1001,2013-11-20,0.0,100.64,5.39,10.33,4.57,4.59,18.98,3.3,15.68,10.4,2.56,3.5,1.94,1.56,5.33,6.64,4.36,2.28,
1001,2013-11-21,0.0,100.9,8.11,14.35,10.62,10.62,21.05,9.09,11.96,14.46,2.49,2.92,1.77,1.15,4.8,5.79,4.04,1.75,
1001,2013-11-22,0.54,100.8,10.91,17.72,15.37,15.37,24.48,13.24,11.24,17.69,1.79,2.37,0.97,1.4,3.53,4.8,1.96,2.84,
1001,2013-11-23,0.09,100.9,5.9,10.82,5.31,5.35,14.28,4.67,9.6,10.86,3.33,4.09,2.0,2.09,5.75,7.37,4.06,3.31,
1001,2013-11-24,0.0,101.41,2.04,3.29,-7.89,-7.56,9.81,-1.52,11.33,3.46,3.21,4.31,1.89,2.41,5.72,7.55,4.39,3.16,
1001,2013-11-25,11.21,100.92,3.77,5.59,-1.1,-0.99,10.79,0.51,10.28,5.71,2.94,3.96,2.08,1.88,5.18,6.91,4.35,2.55,
1001,2013-11-26,36.65,99.41,7.14,9.18,8.41,8.41,14.2,3.77,10.43,9.16,3.15,4.51,1.15,3.36,5.33,7.3,1.57,5.72,0.0339
1001,2013-11-27,2.63,100.52,2.87,1.53,-4.02,-3.91,6.0,-4.82,10.82,1.61,3.7,5.08,1.72,3.36,6.57,8.06,4.31,3.75,
1001,2013-11-28,0.0,101.5,2.46,0.41,-5.63,-5.52,7.92,-6.37,14.29,0.01,1.61,2.18,1.01,1.17,3.03,4.65,1.7,2.95,
1001,2013-11-29,0.0,101.66,3.2,4.13,-2.3,-2.23,14.51,-3.14,17.65,3.99,1.89,2.73,1.21,1.52,4.15,6.06,1.9,4.16,
1001,2013-11-30,0.0,101.34,4.27,6.68,1.41,1.43,15.84,-1.44,17.27,5.93,1.82,2.35,0.94,1.41,3.9,5.95,1.67,4.29,
1001,2013-12-01,0.52,100.6,5.68,9.06,5.64,5.65,14.24,4.63,9.61,8.39,1.17,1.65,0.58,1.07,2.26,4.39,0.77,3.62,
1001,2013-12-02,2.26,99.68,7.58,10.54,9.66,9.66,14.28,7.29,6.99,10.43,1.46,1.79,1.07,0.73,3.42,5.21,2.01,3.2,
1001,2013-12-03,2.05,99.43,10.45,15.49,14.47,14.47,21.16,11.21,9.95,15.42,2.3,3.3,1.65,1.64,5.04,6.46,3.37,3.09,0.0339
1001,2013-12-04,1.65,99.78,12.64,18.94,17.57,17.57,23.85,15.54,8.31,18.84,2.65,3.62,2.2,1.42,5.53,6.24,4.22,2.01,
1001,2013-12-05,7.42,100.05,14.29,20.33,19.53,19.53,24.84,17.17,7.67,20.23,2.61,3.59,1.95,1.64,5.38,6.3,4.42,1.88,
1001,2013-12-06,9.07,100.16,12.95,19.02,17.43,17.43,25.72,7.73,17.99,18.93,3.35,4.97,2.26,2.71,6.08,8.35,4.34,4.01,
1001,2013-12-07,1.08,100.99,4.79,6.28,3.21,3.22,9.26,4.16,5.11,6.46,2.62,3.43,1.21,2.22,4.12,5.34,2.3,3.04,
1001,2013-12-08,30.17,100.55,7.71,10.4,9.63,9.63,14.6,4.45,10.15,10.49,1.29,2.27,0.7,1.57,2.79,5.42,1.3,4.12,
1001,2013-12-09,23.05,100.41,7.87,10.93,10.23,10.23,14.63,8.87,5.75,10.98,1.59,2.43,0.69,1.74,2.85,4.79,1.48,3.31,
1001,2013-12-10,4.2,100.93,4.43,4.95,1.76,1.78,9.37,-1.93,11.3,5.01,2.92,4.82,1.73,3.09,5.32,7.61,3.9,3.71,0.0
1001,2013-12-11,0.0,101.34,3.73,4.05,-0.3,-0.28,13.88,-3.3,17.17,4.13,1.73,2.23,0.28,1.95,3.87,6.26,0.34,5.92,
1001,2013-12-12,0.0,101.58,2.91,1.86,-3.51,-3.43,8.76,-2.38,11.15,1.9,2.37,2.98,1.9,1.09,4.81,6.09,4.1,1.99,
1001,2013-12-13,0.01,100.88,3.5,2.83,-1.36,-1.33,11.39,-4.34,15.73,2.85,1.66,2.25,0.62,1.64,3.99,6.14,0.83,5.31,
1001,2013-12-14,20.72,99.84,7.69,10.21,9.61,9.61,15.74,4.25,11.49,10.13,2.55,4.6,1.17,3.42,4.99,8.0,2.3,5.69,
1001,2013-12-15,0.12,100.64,4.01,3.67,0.7,0.71,8.67,-2.11,10.78,3.73,2.71,3.53,1.58,1.95,4.99,6.08,3.73,2.35,
1001,2013-12-16,0.0,100.96,3.88,3.36,0.24,0.26,12.55,-2.65,15.2,3.19,1.68,2.49,0.99,1.5,3.39,6.14,1.35,4.78,
1001,2013-12-17,0.0,100.88,5.09,6.38,4.02,4.02,15.3,-0.25,15.55,6.31,2.2,3.16,1.36,1.8,4.88,6.94,1.76,5.18,0.0
1001,2013-12-18,0.0,101.11,3.87,6.22,0.11,0.16,13.08,0.01,13.08,5.35,1.67,2.43,0.66,1.77,3.15,5.96,1.02,4.94,
1001,2013-12-19,0.0,100.81,4.64,6.49,2.52,2.53,14.71,-1.19,15.9,6.39,2.03,2.52,1.17,1.35,4.82,7.15,1.48,5.68,
1001,2013-12-20,0.08,100.41,8.11,12.06,10.5,10.5,18.55,5.86,12.69,12.0,2.41,2.9,2.1,0.8,4.76,5.42,4.36,1.06,
1001,2013-12-21,18.8,99.79,13.45,18.92,18.36,18.36,23.39,12.86,10.53,18.8,3.81,5.02,2.38,2.64,7.29,9.39,5.17,4.22,
1001,2013-12-22,59.89,99.98,11.92,16.78,16.17,16.17,20.81,11.43,9.38,16.64,2.78,5.32,1.04,4.29,5.0,9.84,1.58,8.25,
1001,2013-12-23,5.6,100.96,5.53,7.37,4.83,4.84,11.42,0.12,11.29,7.34,2.73,3.55,1.26,2.28,4.95,5.67,3.15,2.52,
1001,2013-12-24,0.0,101.5,2.74,0.2,-4.19,-4.13,6.5,-4.91,11.41,0.25,2.59,3.9,1.84,2.06,5.06,6.02,4.02,2.0,0.0
1001,2013-12-25,0.0,101.27,3.11,1.3,-2.83,-2.79,9.47,-5.69,15.16,0.94,1.69,2.44,0.65,1.79,3.32,4.58,0.94,3.64,
1001,2013-12-26,0.0,101.16,4.04,3.94,0.88,0.9,11.13,-1.22,12.35,3.76,1.93,2.34,1.32,1.01,4.17,6.06,1.96,4.1,
1001,2013-12-27,0.01,101.29,4.24,4.67,1.47,1.49,12.44,-1.4,13.84,4.67,1.8,1.99,1.33,0.66,3.85,5.46,1.74,3.72,
1001,2013-12-28,41.18,100.6,5.39,6.03,4.92,4.92,7.33,5.19,2.14,5.98,2.27,3.82,0.74,3.08,4.27,6.19,1.26,4.94,
1001,2013-12-29,3.76,100.15,5.59,6.39,5.38,5.38,11.29,4.19,7.1,6.22,1.69,2.19,1.09,1.11,3.06,4.64,1.99,2.65,
1001,2013-12-30,0.0,100.68,5.41,6.32,4.98,4.98,10.22,3.12,7.1,6.23,1.37,2.22,0.64,1.58,2.92,4.77,0.87,3.9,
1001,2013-12-31,0.0,101.29,3.95,3.18,0.63,0.65,5.96,1.29,4.68,3.12,1.82,2.38,1.12,1.26,3.65,4.36,2.73,1.64,0.0
1001,2014-01-01,1.15,100.82,5.11,5.04,3.89,3.89,8.07,1.2,6.87,5.05,1.45,1.91,1.0,0.91,3.24,4.38,1.77,2.61,
1001,2014-01-02,5.67,100.25,5.22,5.57,3.29,3.32,11.52,-3.57,15.09,5.45,3.52,6.29,1.33,4.97,6.35,9.88,3.22,6.66,
1001,2014-01-03,0.0,101.34,1.88,-2.68,-8.79,-8.58,3.27,-5.93,9.2,-2.62,2.71,3.96,1.82,2.13,5.02,7.02,3.29,3.73,
